AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,Pathtracing,RTAO,Temporal Supersampling p1 (Reverse Reprojection),Temporal Supersampling p2 (BlendWithCurrentFrame),
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.566   ,  0.311   ,  0.566   , 0.0388   ,  0.243   ,   1.15   ,  0.313   ,   1.52   ,   1.72   ,  0.222   ,  0.302   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.588   ,  0.313   ,  0.589   , 0.0392   ,   0.23   ,   1.19   ,  0.348   ,   1.59   ,   1.78   ,  0.226   ,  0.305   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
  0.742   ,  0.416   ,  0.742   , 0.0404   ,  0.242   ,   1.26   ,  0.305   ,   1.68   ,      2   ,  0.212   ,  0.325   ,
